% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.290
% Date:               Aug 28 2026, 18:55
% Dimension:          3
% Nodes:              10000
% Expressions:        3
% Description:        Bx, By, Bz
% Length unit:        mm
% x             y              z              mfnc.Bx (T)    mfnc.By (T)    mfnc.Bz (T)
61.000          -17.000        -20.000        -0.0082029     0.022596       0.017538
63.000          -17.000        -20.000        -0.010208      0.022454       0.016272
65.000          -17.000        -20.000        -0.012198      0.022319       0.014673
67.000          -17.000        -20.000        -0.014029      0.022101       0.012628
69.000          -17.000        -20.000        -0.015757      0.021692       0.010111
71.000          -17.000        -20.000        -0.017311      0.021033       0.0067262
73.000          -17.000        -20.000        -0.018387      0.019909       0.0036503
75.000          -17.000        -20.000        -0.018865      0.018263       -1.4090E-4
77.000          -17.000        -20.000        -0.018674      0.016234       -0.0039160
79.000          -17.000        -20.000        -0.017595      0.013815       -0.0071982
81.000          -17.000        -20.000        -0.015891      0.011309       -0.0098437
83.000          -17.000        -20.000        -0.013688      0.0089096      -0.011800
85.000          -17.000        -20.000        -0.011309      0.0067450      -0.013052
87.000          -17.000        -20.000        -0.0089242     0.0049455      -0.013578
89.000          -17.000        -20.000        -0.0068057     0.0035268      -0.013444
91.000          -17.000        -20.000        -0.0048928     0.0024213      -0.013006
93.000          -17.000        -20.000        -0.0033071     0.0016193      -0.012319
95.000          -17.000        -20.000        -0.0020267     0.0010363      -0.011511
97.000          -17.000        -20.000        -9.8653E-4     6.2890E-4      -0.010627
99.000          -17.000        -20.000        -1.9659E-4     3.4916E-4      -0.0097490
-99.000         -15.000        -20.000        0.0021466      0.0018992      -1.9059E-4
-97.000         -15.000        -20.000        0.0023138      0.0021300      -1.4933E-4
-95.000         -15.000        -20.000        0.0024904      0.0024020      -9.5535E-5
-93.000         -15.000        -20.000        0.0026753      0.0027124      -2.4220E-5
-91.000         -15.000        -20.000        0.0028634      0.0030686      6.0893E-5
-89.000         -15.000        -20.000        0.0030536      0.0034835      1.7107E-4
-87.000         -15.000        -20.000        0.0032402      0.0039600      3.0405E-4
-85.000         -15.000        -20.000        0.0033980      0.0045048      4.6264E-4
-83.000         -15.000        -20.000        0.0035288      0.0051207      6.5047E-4
-81.000         -15.000        -20.000        0.0036138      0.0058153      8.7132E-4
-79.000         -15.000        -20.000        0.0036128      0.0065835      0.0010951
-77.000         -15.000        -20.000        0.0035162      0.0074017      0.0013352
-75.000         -15.000        -20.000        0.0032923      0.0082648      0.0015998
-73.000         -15.000        -20.000        0.0029133      0.0091327      0.0017744
-71.000         -15.000        -20.000        0.0023704      0.0099659      0.0018888
-69.000         -15.000        -20.000        0.0016812      0.010676       0.0019275
-67.000         -15.000        -20.000        8.7049E-4      0.011223       0.0017470
-65.000         -15.000        -20.000        2.9276E-6      0.011564       0.0013872
-63.000         -15.000        -20.000        -8.1146E-4     0.011610       8.4692E-4
-61.000         -15.000        -20.000        -0.0014995     0.011379       1.8003E-4
-59.000         -15.000        -20.000        -0.0019133     0.010917       -6.6867E-4
-57.000         -15.000        -20.000        -0.0020546     0.010278       -0.0015173
-55.000         -15.000        -20.000        -0.0018658     0.0095204      -0.0023105
-53.000         -15.000        -20.000        -0.0013771     0.0087694      -0.0028921
-51.000         -15.000        -20.000        -6.5310E-4     0.0080759      -0.0033936
-49.000         -15.000        -20.000        2.2079E-4      0.0075535      -0.0035583
-47.000         -15.000        -20.000        0.0011842      0.0071906      -0.0035381
-45.000         -15.000        -20.000        0.0021875      0.0069929      -0.0033723
-43.000         -15.000        -20.000        0.0031600      0.0070303      -0.0029985
-41.000         -15.000        -20.000        0.0040868      0.0072511      -0.0024861
-39.000         -15.000        -20.000        0.0049490      0.0076556      -0.0018532
-37.000         -15.000        -20.000        0.0057219      0.0082686      -0.0011149
-35.000         -15.000        -20.000        0.0064021      0.0090689      -2.8581E-4
-33.000         -15.000        -20.000        0.0069392      0.010067       6.0695E-4
-31.000         -15.000        -20.000        0.0073260      0.011244       0.0016177
-29.000         -15.000        -20.000        0.0075167      0.012623       0.0026775
-27.000         -15.000        -20.000        0.0074207      0.014144       0.0037914
-25.000         -15.000        -20.000        0.0070257      0.015762       0.0048931
-23.000         -15.000        -20.000        0.0062471      0.017416       0.0059029
-21.000         -15.000        -20.000        0.0051118      0.018986       0.0066268
-19.000         -15.000        -20.000        0.0036817      0.020385       0.0071288
-17.000         -15.000        -20.000        0.0021250      0.021463       0.0073318
-15.000         -15.000        -20.000        5.2612E-4      0.022253       0.0070873
-13.000         -15.000        -20.000        -9.5610E-4     0.022725       0.0065468
-11.000         -15.000        -20.000        -0.0022924     0.023026       0.0057657
-9.0000         -15.000        -20.000        -0.0034375     0.023050       0.0048717
-7.0000         -15.000        -20.000        -0.0043900     0.022899       0.0039608
-5.0000         -15.000        -20.000        -0.0051881     0.022589       0.0030438
-3.0000         -15.000        -20.000        -0.0058619     0.022162       0.0020738
-1.0000         -15.000        -20.000        -0.0064193     0.021606       0.0010785
1.0000          -15.000        -20.000        -0.0068668     0.020934       9.9643E-5
3.0000          -15.000        -20.000        -0.0072121     0.020168       -9.2676E-4
5.0000          -15.000        -20.000        -0.0074587     0.019242       -0.0018936
7.0000          -15.000        -20.000        -0.0075821     0.018224       -0.0029972
9.0000          -15.000        -20.000        -0.0075436     0.017063       -0.0041006
11.000          -15.000        -20.000        -0.0072870     0.015737       -0.0051666
13.000          -15.000        -20.000        -0.0067580     0.014367       -0.0061971
15.000          -15.000        -20.000        -0.0059091     0.012934       -0.0072102
17.000          -15.000        -20.000        -0.0047003     0.011542       -0.0079790
19.000          -15.000        -20.000        -0.0031296     0.010245       -0.0085921
21.000          -15.000        -20.000        -0.0012858     0.0092820      -0.0087831
23.000          -15.000        -20.000        7.2602E-4      0.0086129      -0.0085567
25.000          -15.000        -20.000        0.0027753      0.0082829      -0.0079328
27.000          -15.000        -20.000        0.0046928      0.0083864      -0.0069775
29.000          -15.000        -20.000        0.0064638      0.0088121      -0.0056688
31.000          -15.000        -20.000        0.0080313      0.0095180      -0.0040540
33.000          -15.000        -20.000        0.0093613      0.010529       -0.0022977
35.000          -15.000        -20.000        0.010467       0.011779       -3.1883E-4
37.000          -15.000        -20.000        0.011271       0.013224       0.0020123
39.000          -15.000        -20.000        0.011754       0.014833       0.0044772
41.000          -15.000        -20.000        0.011831       0.016532       0.0071898
43.000          -15.000        -20.000        0.011384       0.018227       0.010155
45.000          -15.000        -20.000        0.010407       0.019804       0.012913
47.000          -15.000        -20.000        0.0087524      0.021032       0.015883
49.000          -15.000        -20.000        0.0065616      0.021861       0.018391
51.000          -15.000        -20.000        0.0039426      0.022293       0.020731
53.000          -15.000        -20.000        0.0011152      0.022128       0.021898
55.000          -15.000        -20.000        -0.0016678     0.021686       0.022596
57.000          -15.000        -20.000        -0.0041895     0.021113       0.022768
59.000          -15.000        -20.000        -0.0064561     0.020573       0.022304
61.000          -15.000        -20.000        -0.0084634     0.020183       0.021525
63.000          -15.000        -20.000        -0.010303      0.020066       0.020423
65.000          -15.000        -20.000        -0.012148      0.020177       0.019062
67.000          -15.000        -20.000        -0.014040      0.020361       0.017138
69.000          -15.000        -20.000        -0.015989      0.020541       0.014805
71.000          -15.000        -20.000        -0.017869      0.020556       0.012163
73.000          -15.000        -20.000        -0.019432      0.019977       0.0082181
75.000          -15.000        -20.000        -0.020499      0.018927       0.0042760
77.000          -15.000        -20.000        -0.020772      0.017375       -3.9400E-4
79.000          -15.000        -20.000        -0.019996      0.015176       -0.0042439
81.000          -15.000        -20.000        -0.018393      0.012735       -0.0078702
83.000          -15.000        -20.000        -0.016073      0.010252       -0.010711
85.000          -15.000        -20.000        -0.013395      0.0079399      -0.012574
87.000          -15.000        -20.000        -0.010683      0.0059776      -0.013507
89.000          -15.000        -20.000        -0.0081305     0.0043824      -0.013725
91.000          -15.000        -20.000        -0.0058956     0.0031305      -0.013460
